Transaction_ID,Date,Product,Category,Customer_Age,Region,Quantity,Unit_Price,Total_Sales
8037,01-01-2046,Smartwatch,Electronics,23,South,3,1323,3969
8038,02-01-2046,Smartwatch,Accessories,44,North,4,689,2756
8039,03-01-2046,Laptop,Electronics,52,North,2,323,646
8040,04-01-2046,Headphones,Electronics,27,West,2,531,1062
8041,05-01-2046,Smartphone,Electronics,26,West,1,131,131
8042,06-01-2046,Headphones,Accessories,37,South,2,1305,2610
8043,07-01-2046,Headphones,Electronics,54,North,1,80,80
8044,08-01-2046,Headphones,Electronics,52,East,3,795,2385
8045,09-01-2046,Laptop,Accessories,54,South,1,1157,1157
8046,10-01-2046,Laptop,Electronics,57,West,4,1045,4180
8047,11-01-2046,Smartphone,Accessories,25,West,2,91,182
8048,12-01-2046,Headphones,Electronics,63,West,4,300,1200
8049,13-01-2046,Laptop,Accessories,48,East,2,436,872
8050,14-01-2046,Smartphone,Accessories,66,North,2,1045,2090
8051,15-01-2046,Smartphone,Electronics,60,West,3,315,945
8052,16-01-2046,Headphones,Electronics,33,South,1,71,71
8053,17-01-2046,Tablet,Accessories,45,East,3,1480,4440
8054,18-01-2046,Headphones,Electronics,23,North,1,125,125
8055,19-01-2046,Tablet,Accessories,49,South,3,729,2187
8056,20-01-2046,Smartphone,Electronics,45,South,3,940,2820
8057,21-01-2046,Laptop,Electronics,28,East,2,914,1828
8058,22-01-2046,Smartwatch,Electronics,59,East,3,1424,4272
8059,23-01-2046,Smartphone,Electronics,40,East,3,289,867
8060,24-01-2046,Laptop,Accessories,47,West,1,100,100
8061,25-01-2046,Smartphone,Accessories,26,North,3,1009,3027
8062,26-01-2046,Headphones,Electronics,45,West,2,525,1050
8063,27-01-2046,Tablet,Electronics,41,East,3,913,2739
8064,28-01-2046,Smartphone,Electronics,45,East,4,943,3772
8065,29-01-2046,Laptop,Electronics,41,East,4,574,2296
8066,30-01-2046,Headphones,Electronics,32,West,1,206,206
8067,31-01-2046,Smartwatch,Accessories,56,South,1,248,248
8068,01-02-2046,Headphones,Accessories,67,East,4,1073,4292
8069,02-02-2046,Tablet,Electronics,50,West,3,715,2145
8070,03-02-2046,Headphones,Accessories,64,East,3,785,2355
8071,04-02-2046,Smartwatch,Accessories,51,West,1,1191,1191
8072,05-02-2046,Laptop,Electronics,39,North,2,124,248
8073,06-02-2046,Smartphone,Accessories,46,North,3,1001,3003
8074,07-02-2046,Tablet,Accessories,51,West,4,774,3096
8075,08-02-2046,Smartwatch,Accessories,59,East,2,1058,2116
8076,09-02-2046,Tablet,Accessories,69,West,2,416,832
8077,10-02-2046,Headphones,Electronics,64,North,3,805,2415
8078,11-02-2046,Tablet,Accessories,27,West,2,1251,2502
8079,12-02-2046,Smartwatch,Accessories,68,North,1,157,157
8080,13-02-2046,Smartphone,Accessories,62,North,2,738,1476
8081,14-02-2046,Smartphone,Electronics,47,South,1,142,142
8082,15-02-2046,Tablet,Accessories,28,East,3,1015,3045
8083,16-02-2046,Laptop,Accessories,51,West,2,149,298
8084,17-02-2046,Tablet,Accessories,38,East,4,230,920
8085,18-02-2046,Headphones,Electronics,30,East,4,720,2880
8086,19-02-2046,Smartphone,Electronics,42,North,1,145,145
8087,20-02-2046,Smartphone,Electronics,38,North,1,281,281
8088,21-02-2046,Smartphone,Electronics,18,West,3,300,900
8089,22-02-2046,Laptop,Electronics,22,West,2,953,1906
8090,23-02-2046,Laptop,Accessories,39,West,1,68,68
8091,24-02-2046,Smartwatch,Electronics,24,North,1,1360,1360
8092,25-02-2046,Tablet,Accessories,30,South,3,256,768
8093,26-02-2046,Tablet,Electronics,62,West,2,360,720
8094,27-02-2046,Headphones,Electronics,69,North,2,152,304
8095,28-02-2046,Smartphone,Electronics,40,South,1,208,208
8096,01-03-2046,Laptop,Accessories,38,East,2,427,854
8097,02-03-2046,Headphones,Accessories,23,North,2,1297,2594
8098,03-03-2046,Headphones,Accessories,37,West,2,763,1526
8099,04-03-2046,Laptop,Electronics,29,West,4,141,564
8100,05-03-2046,Tablet,Electronics,57,South,2,716,1432
8101,06-03-2046,Smartphone,Electronics,26,South,4,225,900
8102,07-03-2046,Tablet,Electronics,67,North,2,1183,2366
8103,08-03-2046,Headphones,Electronics,45,South,2,784,1568
8104,09-03-2046,Smartphone,Electronics,28,North,2,228,456
8105,10-03-2046,Smartwatch,Accessories,69,South,1,787,787
8106,11-03-2046,Headphones,Accessories,49,East,1,502,502
8107,12-03-2046,Tablet,Electronics,28,West,4,1148,4592
8108,13-03-2046,Tablet,Accessories,41,West,2,632,1264
8109,14-03-2046,Tablet,Accessories,32,East,4,541,2164
8110,15-03-2046,Laptop,Accessories,58,West,2,1006,2012
8111,16-03-2046,Headphones,Electronics,52,West,3,152,456
8112,17-03-2046,Smartphone,Electronics,34,West,4,90,360
8113,18-03-2046,Tablet,Electronics,42,West,1,484,484
8114,19-03-2046,Tablet,Electronics,66,East,3,1407,4221
8115,20-03-2046,Laptop,Accessories,52,North,1,1353,1353
8116,21-03-2046,Smartphone,Electronics,36,West,3,1316,3948
8117,22-03-2046,Headphones,Electronics,58,East,3,995,2985
8118,23-03-2046,Smartwatch,Electronics,48,West,3,751,2253
8119,24-03-2046,Laptop,Accessories,34,East,4,1152,4608
8120,25-03-2046,Headphones,Accessories,67,East,4,486,1944
8121,26-03-2046,Smartwatch,Accessories,40,North,1,757,757
8122,27-03-2046,Tablet,Accessories,64,South,4,1270,5080
8123,28-03-2046,Tablet,Accessories,18,North,1,1104,1104
8124,29-03-2046,Smartphone,Electronics,27,North,2,79,158
8125,30-03-2046,Smartwatch,Accessories,25,West,1,1186,1186
8126,31-03-2046,Tablet,Accessories,59,East,1,1035,1035
8127,01-04-2046,Tablet,Electronics,43,South,4,733,2932
8128,02-04-2046,Smartphone,Electronics,51,East,1,439,439
8129,03-04-2046,Headphones,Electronics,36,West,4,325,1300
8130,04-04-2046,Tablet,Accessories,31,East,1,1293,1293
8131,05-04-2046,Laptop,Electronics,25,West,2,1349,2698
8132,06-04-2046,Laptop,Accessories,68,North,4,61,244
8133,07-04-2046,Headphones,Electronics,18,North,4,98,392
8134,08-04-2046,Smartwatch,Accessories,65,West,2,59,118
8135,09-04-2046,Smartphone,Accessories,42,North,4,310,1240
8136,10-04-2046,Laptop,Accessories,41,East,1,369,369
8137,11-04-2046,Laptop,Accessories,64,South,3,235,705
8138,12-04-2046,Headphones,Electronics,37,South,4,278,1112
8139,13-04-2046,Smartwatch,Electronics,47,East,3,719,2157
8140,14-04-2046,Smartwatch,Accessories,22,South,1,834,834
8141,15-04-2046,Headphones,Electronics,20,East,2,884,1768
8142,16-04-2046,Laptop,Accessories,49,West,4,70,280
8143,17-04-2046,Smartphone,Electronics,34,South,3,65,195
8144,18-04-2046,Laptop,Electronics,59,West,2,529,1058
8145,19-04-2046,Smartwatch,Accessories,22,West,2,55,110
8146,20-04-2046,Laptop,Accessories,28,East,4,347,1388
8147,21-04-2046,Smartphone,Electronics,55,South,3,961,2883
8148,22-04-2046,Tablet,Accessories,21,North,4,990,3960
8149,23-04-2046,Laptop,Electronics,56,North,1,308,308
8150,24-04-2046,Headphones,Electronics,36,North,2,1063,2126
8151,25-04-2046,Tablet,Electronics,56,North,3,1113,3339
8152,26-04-2046,Headphones,Accessories,63,East,4,325,1300
8153,27-04-2046,Headphones,Accessories,66,West,2,793,1586
8154,28-04-2046,Headphones,Electronics,40,South,4,568,2272
8155,29-04-2046,Laptop,Accessories,34,East,3,876,2628
8156,30-04-2046,Smartwatch,Accessories,30,North,1,654,654
8157,01-05-2046,Tablet,Electronics,44,South,1,1381,1381
8158,02-05-2046,Smartphone,Accessories,18,East,1,998,998
8159,03-05-2046,Smartwatch,Accessories,19,West,4,529,2116
8160,04-05-2046,Laptop,Electronics,35,North,2,463,926
8161,05-05-2046,Headphones,Accessories,53,South,1,1048,1048
8162,06-05-2046,Smartphone,Electronics,62,South,1,1482,1482
8163,07-05-2046,Tablet,Accessories,50,North,1,1123,1123
8164,08-05-2046,Smartwatch,Accessories,53,West,1,826,826
8165,09-05-2046,Smartwatch,Electronics,19,North,3,94,282
8166,10-05-2046,Smartphone,Electronics,21,West,3,879,2637
8167,11-05-2046,Laptop,Accessories,33,South,2,1344,2688
8168,12-05-2046,Tablet,Electronics,21,North,3,324,972
8169,13-05-2046,Smartphone,Electronics,26,West,3,1496,4488
8170,14-05-2046,Headphones,Accessories,66,West,3,1108,3324
8171,15-05-2046,Tablet,Electronics,38,East,4,702,2808
8172,16-05-2046,Smartwatch,Accessories,40,West,3,193,579
8173,17-05-2046,Smartphone,Accessories,69,North,4,884,3536
8174,18-05-2046,Smartwatch,Electronics,19,North,4,806,3224
8175,19-05-2046,Smartwatch,Accessories,20,West,3,242,726
8176,20-05-2046,Smartwatch,Electronics,40,North,4,596,2384
8177,21-05-2046,Laptop,Accessories,43,South,1,833,833
8178,22-05-2046,Smartwatch,Electronics,64,South,2,227,454
8179,23-05-2046,Headphones,Electronics,24,North,3,831,2493
8180,24-05-2046,Headphones,Accessories,53,West,3,367,1101
8181,25-05-2046,Tablet,Electronics,61,South,2,1464,2928
8182,26-05-2046,Smartwatch,Electronics,50,West,3,200,600
8183,27-05-2046,Smartwatch,Electronics,66,North,3,660,1980
8184,28-05-2046,Smartphone,Accessories,53,East,2,590,1180
8185,29-05-2046,Laptop,Accessories,21,South,4,199,796
8186,30-05-2046,Tablet,Electronics,40,North,1,1281,1281
8187,31-05-2046,Smartwatch,Electronics,42,South,4,1422,5688
8188,01-06-2046,Smartphone,Accessories,58,West,1,311,311
8189,02-06-2046,Laptop,Accessories,43,East,2,462,924
8190,03-06-2046,Tablet,Accessories,45,East,4,1162,4648
8191,04-06-2046,Tablet,Electronics,45,North,4,1331,5324
8192,05-06-2046,Smartwatch,Accessories,38,South,1,541,541
8193,06-06-2046,Tablet,Electronics,27,East,1,1169,1169
8194,07-06-2046,Smartphone,Accessories,44,South,1,1050,1050
8195,08-06-2046,Tablet,Electronics,68,West,1,1477,1477
8196,09-06-2046,Headphones,Accessories,68,West,3,86,258
8197,10-06-2046,Smartphone,Electronics,32,North,2,530,1060
8198,11-06-2046,Laptop,Accessories,34,East,1,229,229
8199,12-06-2046,Laptop,Accessories,56,East,4,1398,5592
8200,13-06-2046,Smartwatch,Electronics,52,South,4,631,2524
8201,14-06-2046,Smartwatch,Accessories,22,West,4,1479,5916
8202,15-06-2046,Headphones,Accessories,33,East,1,1028,1028
8203,16-06-2046,Laptop,Accessories,40,North,2,1344,2688
8204,17-06-2046,Laptop,Accessories,56,North,3,403,1209
8205,18-06-2046,Laptop,Electronics,65,East,1,1016,1016
8206,19-06-2046,Laptop,Electronics,26,North,1,413,413
8207,20-06-2046,Tablet,Accessories,50,East,3,118,354
8208,21-06-2046,Smartphone,Electronics,52,East,2,357,714
8209,22-06-2046,Smartphone,Electronics,57,East,1,472,472
8210,23-06-2046,Headphones,Electronics,67,East,4,563,2252
8211,24-06-2046,Tablet,Electronics,41,South,4,268,1072
8212,25-06-2046,Laptop,Electronics,41,East,1,1118,1118
8213,26-06-2046,Laptop,Accessories,67,North,2,1306,2612
8214,27-06-2046,Smartwatch,Electronics,41,West,4,416,1664
8215,28-06-2046,Smartwatch,Accessories,36,South,4,171,684
8216,29-06-2046,Headphones,Electronics,56,West,3,544,1632
8217,30-06-2046,Laptop,Accessories,42,West,2,626,1252
8218,01-07-2046,Headphones,Accessories,69,West,1,933,933
8219,02-07-2046,Tablet,Accessories,48,West,3,1222,3666
8220,03-07-2046,Smartphone,Electronics,55,West,3,944,2832
8221,04-07-2046,Laptop,Electronics,42,North,3,628,1884
8222,05-07-2046,Tablet,Accessories,44,East,2,399,798
8223,06-07-2046,Laptop,Accessories,49,North,2,164,328
8224,07-07-2046,Smartwatch,Electronics,28,South,2,677,1354
8225,08-07-2046,Headphones,Electronics,22,North,1,286,286
8226,09-07-2046,Smartwatch,Accessories,61,South,2,96,192
8227,10-07-2046,Smartphone,Electronics,50,East,3,323,969
8228,11-07-2046,Smartwatch,Electronics,36,West,4,162,648
8229,12-07-2046,Laptop,Electronics,60,East,1,594,594
8230,13-07-2046,Smartwatch,Electronics,64,North,1,448,448
8231,14-07-2046,Laptop,Electronics,33,North,1,841,841
8232,15-07-2046,Smartphone,Electronics,52,East,3,1365,4095
8233,16-07-2046,Smartwatch,Accessories,28,East,2,365,730
8234,17-07-2046,Headphones,Accessories,28,North,3,1235,3705
8235,18-07-2046,Headphones,Accessories,27,East,4,1163,4652
8236,19-07-2046,Headphones,Accessories,51,South,2,100,200
8237,20-07-2046,Smartwatch,Accessories,69,South,4,1497,5988
8238,21-07-2046,Smartwatch,Accessories,22,North,1,1479,1479
8239,22-07-2046,Smartwatch,Electronics,40,North,1,193,193
8240,23-07-2046,Laptop,Electronics,42,East,3,577,1731
8241,24-07-2046,Smartphone,Accessories,46,East,2,1206,2412
8242,25-07-2046,Headphones,Accessories,57,West,1,439,439
8243,26-07-2046,Laptop,Accessories,30,South,3,1243,3729
8244,27-07-2046,Headphones,Electronics,64,North,4,1233,4932
8245,28-07-2046,Laptop,Electronics,49,North,3,868,2604
8246,29-07-2046,Smartwatch,Electronics,51,North,2,798,1596
8247,30-07-2046,Headphones,Electronics,29,North,2,461,922
8248,31-07-2046,Smartwatch,Accessories,41,West,2,433,866
8249,01-08-2046,Headphones,Accessories,57,South,1,924,924
8250,02-08-2046,Tablet,Accessories,38,West,3,946,2838
8251,03-08-2046,Laptop,Accessories,46,South,4,757,3028
8252,04-08-2046,Tablet,Electronics,68,North,2,1258,2516
8253,05-08-2046,Laptop,Electronics,40,South,3,263,789
8254,06-08-2046,Smartphone,Accessories,50,North,1,1167,1167
8255,07-08-2046,Headphones,Electronics,25,West,4,619,2476
8256,08-08-2046,Smartphone,Electronics,59,South,4,268,1072
8257,09-08-2046,Smartphone,Electronics,30,East,4,268,1072
8258,10-08-2046,Laptop,Electronics,22,South,1,62,62
8259,11-08-2046,Tablet,Accessories,58,North,2,472,944
8260,12-08-2046,Smartwatch,Electronics,27,East,1,1496,1496
8261,13-08-2046,Laptop,Accessories,31,North,4,535,2140
8262,14-08-2046,Smartwatch,Electronics,41,East,3,1450,4350
8263,15-08-2046,Smartphone,Electronics,28,East,4,1017,4068
8264,16-08-2046,Smartwatch,Accessories,63,South,3,1481,4443
8265,17-08-2046,Tablet,Accessories,20,South,1,835,835
8266,18-08-2046,Laptop,Electronics,46,East,1,168,168
8267,19-08-2046,Tablet,Electronics,65,East,1,320,320
8268,20-08-2046,Tablet,Accessories,69,East,3,961,2883
8269,21-08-2046,Laptop,Electronics,47,North,1,1170,1170
8270,22-08-2046,Tablet,Electronics,66,South,2,891,1782
8271,23-08-2046,Headphones,Accessories,54,North,4,1120,4480
8272,24-08-2046,Headphones,Electronics,24,South,2,713,1426
8273,25-08-2046,Headphones,Electronics,34,West,3,1073,3219
8274,26-08-2046,Smartwatch,Electronics,37,North,1,222,222
8275,27-08-2046,Tablet,Electronics,28,South,4,836,3344
8276,28-08-2046,Laptop,Electronics,61,East,1,396,396
8277,29-08-2046,Laptop,Accessories,42,East,1,286,286
8278,30-08-2046,Smartwatch,Electronics,41,South,4,986,3944
8279,31-08-2046,Laptop,Accessories,19,East,4,592,2368
8280,01-09-2046,Headphones,Accessories,44,East,2,1286,2572
8281,02-09-2046,Tablet,Electronics,36,West,2,1345,2690
8282,03-09-2046,Laptop,Accessories,46,West,2,456,912
8283,04-09-2046,Laptop,Electronics,54,West,2,127,254
8284,05-09-2046,Smartphone,Accessories,28,North,2,1219,2438
8285,06-09-2046,Smartphone,Accessories,36,West,3,61,183
8286,07-09-2046,Smartphone,Accessories,45,West,3,278,834
8287,08-09-2046,Tablet,Electronics,56,West,1,892,892
8288,09-09-2046,Headphones,Accessories,38,South,1,1014,1014
8289,10-09-2046,Headphones,Accessories,43,East,2,1414,2828
8290,11-09-2046,Headphones,Accessories,39,South,1,721,721
8291,12-09-2046,Tablet,Electronics,23,West,3,888,2664
8292,13-09-2046,Tablet,Electronics,28,North,3,213,639
8293,14-09-2046,Smartphone,Accessories,31,South,1,431,431
8294,15-09-2046,Laptop,Accessories,53,West,2,780,1560
8295,16-09-2046,Smartwatch,Accessories,57,North,3,631,1893
8296,17-09-2046,Smartwatch,Accessories,58,North,4,1495,5980
8297,18-09-2046,Laptop,Electronics,19,North,4,821,3284
8298,19-09-2046,Smartphone,Electronics,60,East,1,991,991
8299,20-09-2046,Laptop,Electronics,37,North,2,1136,2272
8300,21-09-2046,Laptop,Accessories,39,West,1,1044,1044
8301,22-09-2046,Smartwatch,Electronics,56,South,2,295,590
8302,23-09-2046,Smartphone,Accessories,21,South,2,1047,2094
8303,24-09-2046,Tablet,Accessories,46,West,4,99,396
8304,25-09-2046,Smartwatch,Accessories,63,East,3,1307,3921
8305,26-09-2046,Tablet,Electronics,41,East,3,1355,4065
8306,27-09-2046,Smartphone,Accessories,18,North,1,718,718
8307,28-09-2046,Laptop,Electronics,41,West,1,269,269
8308,29-09-2046,Headphones,Accessories,47,North,2,956,1912
8309,30-09-2046,Headphones,Electronics,29,North,3,1421,4263
8310,01-10-2046,Smartphone,Accessories,36,West,2,413,826
8311,02-10-2046,Headphones,Electronics,54,East,4,1041,4164
8312,03-10-2046,Tablet,Accessories,57,East,4,969,3876
8313,04-10-2046,Headphones,Electronics,60,South,2,612,1224
8314,05-10-2046,Smartphone,Accessories,21,West,2,91,182
8315,06-10-2046,Smartphone,Accessories,32,North,2,472,944
8316,07-10-2046,Tablet,Accessories,37,West,2,184,368
8317,08-10-2046,Headphones,Electronics,61,North,2,835,1670
8318,09-10-2046,Headphones,Accessories,37,South,4,1332,5328
8319,10-10-2046,Laptop,Accessories,38,South,4,1264,5056
8320,11-10-2046,Smartwatch,Accessories,27,South,4,1329,5316
8321,12-10-2046,Smartphone,Electronics,47,South,1,797,797
8322,13-10-2046,Laptop,Accessories,41,North,4,122,488
8323,14-10-2046,Smartphone,Accessories,65,East,3,1147,3441
8324,15-10-2046,Laptop,Electronics,57,North,3,684,2052
8325,16-10-2046,Smartwatch,Accessories,69,South,2,450,900
8326,17-10-2046,Laptop,Electronics,57,East,4,1152,4608
8327,18-10-2046,Smartphone,Accessories,55,West,2,1042,2084
8328,19-10-2046,Headphones,Electronics,20,North,2,1321,2642
8329,20-10-2046,Smartphone,Electronics,46,West,3,1260,3780
8330,21-10-2046,Tablet,Electronics,25,South,3,519,1557
8331,22-10-2046,Tablet,Accessories,46,West,2,628,1256
8332,23-10-2046,Tablet,Accessories,27,East,3,505,1515
8333,24-10-2046,Tablet,Electronics,22,East,2,1349,2698
8334,25-10-2046,Smartwatch,Accessories,28,East,2,1252,2504
8335,26-10-2046,Headphones,Accessories,21,North,2,963,1926
8336,27-10-2046,Headphones,Electronics,66,West,1,178,178
8337,28-10-2046,Smartphone,Electronics,52,West,3,428,1284
8338,29-10-2046,Laptop,Electronics,67,West,3,1188,3564
8339,30-10-2046,Smartphone,Electronics,57,South,4,1395,5580
8340,31-10-2046,Smartphone,Accessories,29,North,3,438,1314
8341,01-11-2046,Smartphone,Accessories,38,North,4,835,3340
8342,02-11-2046,Smartphone,Accessories,33,West,2,513,1026
8343,03-11-2046,Headphones,Accessories,31,North,1,1275,1275
8344,04-11-2046,Laptop,Accessories,38,West,2,1038,2076
8345,05-11-2046,Smartphone,Accessories,65,West,2,596,1192
8346,06-11-2046,Headphones,Electronics,44,West,2,458,916
8347,07-11-2046,Smartphone,Accessories,53,East,4,667,2668
8348,08-11-2046,Tablet,Accessories,18,South,1,810,810
8349,09-11-2046,Smartphone,Accessories,18,North,2,1225,2450
8350,10-11-2046,Smartphone,Electronics,39,South,4,702,2808
8351,11-11-2046,Smartwatch,Electronics,32,East,2,1478,2956
8352,12-11-2046,Tablet,Accessories,69,North,1,1051,1051
8353,13-11-2046,Laptop,Electronics,37,West,2,540,1080
8354,14-11-2046,Smartphone,Electronics,20,South,2,856,1712
8355,15-11-2046,Laptop,Accessories,31,East,3,1235,3705
8356,16-11-2046,Tablet,Accessories,26,North,4,196,784
8357,17-11-2046,Smartphone,Accessories,36,North,1,1485,1485
8358,18-11-2046,Smartwatch,Electronics,57,South,4,305,1220
8359,19-11-2046,Headphones,Electronics,51,South,3,419,1257
8360,20-11-2046,Smartwatch,Accessories,21,North,2,700,1400
8361,21-11-2046,Smartwatch,Electronics,50,North,1,1364,1364
8362,22-11-2046,Headphones,Electronics,60,East,1,1413,1413
8363,23-11-2046,Headphones,Electronics,54,West,4,125,500
8364,24-11-2046,Headphones,Accessories,19,West,2,618,1236
8365,25-11-2046,Smartphone,Accessories,44,East,3,554,1662
8366,26-11-2046,Laptop,Accessories,62,North,2,1394,2788
8367,27-11-2046,Laptop,Accessories,34,South,4,711,2844
8368,28-11-2046,Headphones,Accessories,66,South,1,1065,1065
8369,29-11-2046,Smartwatch,Electronics,67,North,1,1380,1380
8370,30-11-2046,Tablet,Electronics,48,East,2,396,792
8371,01-12-2046,Headphones,Electronics,58,North,2,1466,2932
8372,02-12-2046,Smartwatch,Electronics,23,South,2,1272,2544
8373,03-12-2046,Smartwatch,Electronics,69,North,2,231,462
8374,04-12-2046,Smartphone,Electronics,48,North,3,289,867
8375,05-12-2046,Smartphone,Accessories,20,East,3,115,345
8376,06-12-2046,Laptop,Accessories,57,West,3,220,660
8377,07-12-2046,Laptop,Electronics,20,South,3,214,642
8378,08-12-2046,Tablet,Accessories,50,South,4,1003,4012
8379,09-12-2046,Tablet,Electronics,69,North,1,112,112
8380,10-12-2046,Tablet,Electronics,30,South,1,404,404
8381,11-12-2046,Tablet,Accessories,38,South,4,100,400
8382,12-12-2046,Smartwatch,Accessories,54,West,4,633,2532
8383,13-12-2046,Smartwatch,Electronics,33,South,3,92,276
8384,14-12-2046,Laptop,Accessories,38,South,2,1012,2024
8385,15-12-2046,Smartphone,Electronics,65,East,1,1394,1394
8386,16-12-2046,Smartphone,Electronics,61,East,4,1391,5564
8387,17-12-2046,Headphones,Electronics,30,East,2,1289,2578
8388,18-12-2046,Smartwatch,Electronics,21,East,3,1264,3792
8389,19-12-2046,Tablet,Electronics,48,East,4,719,2876
8390,20-12-2046,Tablet,Accessories,26,West,1,139,139
8391,21-12-2046,Headphones,Electronics,65,South,1,1495,1495
8392,22-12-2046,Smartphone,Accessories,50,North,1,665,665
8393,23-12-2046,Tablet,Electronics,54,West,4,612,2448
8394,24-12-2046,Smartphone,Accessories,54,North,1,1327,1327
8395,25-12-2046,Headphones,Electronics,41,East,3,1180,3540
8396,26-12-2046,Smartphone,Accessories,42,South,1,1367,1367
8397,27-12-2046,Smartphone,Electronics,68,East,3,1309,3927
8398,28-12-2046,Smartphone,Electronics,58,West,1,884,884
8399,29-12-2046,Tablet,Accessories,46,North,3,405,1215
8400,30-12-2046,Laptop,Accessories,57,South,4,666,2664
8401,31-12-2046,Smartwatch,Accessories,68,West,3,816,2448
8402,01-01-2047,Smartphone,Accessories,67,West,4,353,1412
8403,02-01-2047,Smartphone,Accessories,64,South,2,633,1266
8404,03-01-2047,Smartphone,Accessories,53,South,3,1190,3570
8405,04-01-2047,Laptop,Electronics,32,West,4,416,1664
8406,05-01-2047,Headphones,Electronics,62,North,2,508,1016
8407,06-01-2047,Tablet,Electronics,35,North,1,169,169
8408,07-01-2047,Laptop,Accessories,37,West,2,1286,2572
8409,08-01-2047,Smartphone,Accessories,22,West,3,1256,3768
8410,09-01-2047,Laptop,Accessories,35,East,2,1412,2824
8411,10-01-2047,Laptop,Electronics,57,East,1,1304,1304
8412,11-01-2047,Laptop,Accessories,18,North,2,413,826
8413,12-01-2047,Headphones,Electronics,36,East,3,533,1599
8414,13-01-2047,Smartwatch,Accessories,40,North,3,901,2703
8415,14-01-2047,Tablet,Accessories,43,South,4,999,3996
8416,15-01-2047,Headphones,Accessories,66,East,1,295,295
8417,16-01-2047,Headphones,Electronics,46,North,1,813,813
8418,17-01-2047,Smartwatch,Accessories,51,North,2,1298,2596
8419,18-01-2047,Headphones,Electronics,36,West,1,1230,1230
8420,19-01-2047,Laptop,Accessories,65,North,3,680,2040
8421,20-01-2047,Laptop,Accessories,35,East,2,414,828
8422,21-01-2047,Smartphone,Accessories,19,West,4,951,3804
8423,22-01-2047,Headphones,Accessories,44,West,2,235,470
8424,23-01-2047,Smartphone,Electronics,23,East,2,1258,2516
8425,24-01-2047,Tablet,Accessories,56,South,4,1460,5840
8426,25-01-2047,Laptop,Electronics,23,East,2,329,658
8427,26-01-2047,Tablet,Accessories,23,East,1,791,791
8428,27-01-2047,Smartwatch,Accessories,48,West,2,1338,2676
8429,28-01-2047,Laptop,Accessories,58,East,2,401,802
8430,29-01-2047,Tablet,Electronics,57,South,2,638,1276
8431,30-01-2047,Smartwatch,Accessories,47,South,3,131,393
8432,31-01-2047,Tablet,Electronics,38,South,3,1254,3762
8433,01-02-2047,Smartwatch,Electronics,58,West,1,1415,1415
8434,02-02-2047,Smartwatch,Accessories,61,East,4,245,980
8435,03-02-2047,Laptop,Electronics,35,North,3,109,327
8436,04-02-2047,Smartphone,Accessories,40,East,3,200,600
8437,05-02-2047,Smartwatch,Electronics,55,South,1,1134,1134
8438,06-02-2047,Smartwatch,Electronics,40,East,1,477,477
8439,07-02-2047,Laptop,Electronics,45,West,4,1000,4000
8440,08-02-2047,Smartphone,Electronics,53,East,2,380,760
8441,09-02-2047,Headphones,Accessories,42,West,2,1112,2224
8442,10-02-2047,Headphones,Electronics,24,North,4,1326,5304
8443,11-02-2047,Smartphone,Accessories,35,North,4,939,3756
8444,12-02-2047,Tablet,Electronics,37,West,4,1004,4016
8445,13-02-2047,Laptop,Accessories,22,East,1,1306,1306
8446,14-02-2047,Smartphone,Accessories,35,South,2,403,806
8447,15-02-2047,Headphones,Electronics,59,West,4,950,3800
8448,16-02-2047,Smartwatch,Electronics,57,East,4,1243,4972
8449,17-02-2047,Headphones,Accessories,50,East,2,266,532
8450,18-02-2047,Smartwatch,Electronics,32,East,2,397,794
8451,19-02-2047,Laptop,Electronics,52,South,1,460,460
8452,20-02-2047,Smartwatch,Electronics,64,South,3,780,2340
8453,21-02-2047,Smartphone,Electronics,63,South,3,947,2841
8454,22-02-2047,Smartwatch,Electronics,18,West,1,964,964
8455,23-02-2047,Tablet,Electronics,38,West,1,292,292
8456,24-02-2047,Smartphone,Electronics,25,South,2,57,114
8457,25-02-2047,Laptop,Electronics,24,West,1,1356,1356
8458,26-02-2047,Smartphone,Electronics,58,South,1,672,672
8459,27-02-2047,Tablet,Accessories,67,West,4,973,3892
8460,28-02-2047,Laptop,Electronics,61,East,1,629,629
8461,01-03-2047,Headphones,Electronics,57,South,1,215,215
8462,02-03-2047,Tablet,Electronics,57,West,4,1276,5104
8463,03-03-2047,Laptop,Electronics,47,East,2,413,826
8464,04-03-2047,Smartwatch,Electronics,55,East,2,1225,2450
8465,05-03-2047,Smartphone,Accessories,52,West,1,1498,1498
8466,06-03-2047,Laptop,Accessories,19,East,1,707,707
8467,07-03-2047,Smartphone,Electronics,63,North,3,1483,4449
8468,08-03-2047,Smartwatch,Accessories,25,South,4,564,2256
8469,09-03-2047,Laptop,Electronics,55,South,3,1324,3972
8470,10-03-2047,Headphones,Electronics,21,East,1,1150,1150
8471,11-03-2047,Tablet,Accessories,54,West,3,1495,4485
8472,12-03-2047,Laptop,Accessories,38,North,3,781,2343
8473,13-03-2047,Smartwatch,Accessories,30,West,2,959,1918
8474,14-03-2047,Laptop,Accessories,26,South,4,1458,5832
8475,15-03-2047,Smartphone,Accessories,62,East,2,1452,2904
8476,16-03-2047,Laptop,Electronics,46,North,2,1301,2602
8477,17-03-2047,Headphones,Electronics,58,East,3,167,501
8478,18-03-2047,Laptop,Electronics,41,North,4,1059,4236
